Date,Time,Light,SD ,Rep,NewRep,ID,Weight,Severity,Presence
44629,t4,Low,2,R2,14,1886,6.4,1,1
44629,t4,Low,2,R2,14,1887,6.8,0,0
44629,t4,Low,2,R2,14,1888,7.5,0,0
44629,t4,Low,2,R2,14,1889,6.3,0,0
44629,t4,Low,2,R3,15,1890,8.7,0,0
44629,t4,Low,2,R3,15,1891,12,0,0
44629,t4,Low,2,R3,15,1892,5.7,1,1
44629,t4,Low,2,R3,15,1893,9.2,1,1
44629,t4,Low,2,R3,15,1894,9.9,1,1
44629,t4,Low,2,R3,15,1895,4.8,1,1
44629,t4,Low,2,R3,15,1896,17.7,1,1
44629,t4,Low,2,R3,15,1897,12.3,0,0
44629,t4,Low,2,R3,15,1898,7.5,1,1
44629,t4,Low,2,R3,15,1899,9.2,1,1
44629,t4,Low,2,R3,15,1900,7.3,1,1
44629,t4,Low,2,R3,15,1901,10.2,0,0
44629,t4,Low,2,R3,15,1902,13.8,1,1
44629,t4,Low,2,R3,15,1903,10,0,0
44629,t4,Low,2,R3,15,1904,9.3,0,0
44629,t4,Low,2,R3,15,1905,7.7,1,1
44629,t4,Low,2,R3,15,1906,9.9,0,0
44629,t4,Low,2,R3,15,1907,6.4,2,1
44629,t4,Low,2,R3,15,1908,10.9,0,0
44629,t4,Low,2,R3,15,1909,5.5,0,0
44629,t4,Low,3,R1,16,1910,9.2,0,0
44629,t4,Low,3,R1,16,1911,6.7,0,0
44629,t4,Low,3,R1,16,1912,10.3,1,1
44629,t4,Low,3,R1,16,1913,7.2,0,0
44629,t4,Low,3,R1,16,1914,9,2,1
44629,t4,Low,3,R1,16,1915,10,1,1
44629,t4,Low,3,R1,16,1916,7.4,0,0
44629,t4,Low,3,R1,16,1917,11.2,1,1
44629,t4,Low,3,R1,16,1918,9.5,1,1
44629,t4,Low,3,R1,16,1919,5.1,0,0
44629,t4,Low,3,R1,16,1920,10.3,0,0
44629,t4,Low,3,R1,16,1921,7.3,1,1
44629,t4,Low,3,R1,16,1922,7.4,1,1
44629,t4,Low,3,R1,16,1923,8,0,0
44629,t4,Low,3,R1,16,1924,7.2,1.5,1
44629,t4,Low,3,R1,16,1925,6.4,1,1
44629,t4,Low,3,R1,16,1926,12.9,1,1
44629,t4,Low,3,R1,16,1927,6.4,0,0
44629,t4,Low,3,R1,16,1928,6.1,0,0
44629,t4,Low,3,R1,16,1929,5.4,0,0
44629,t4,Low,3,R2,17,1930,6.2,0,0
44629,t4,Low,3,R2,17,1931,8.2,0,0
44629,t4,Low,3,R2,17,1932,11.3,0,0
44629,t4,Low,3,R2,17,1933,5.4,3,1
44629,t4,Low,3,R2,17,1934,7.8,2,1
44629,t4,Low,3,R2,17,1935,9.5,0,0
44629,t4,Low,3,R2,17,1936,10.8,0,0
44629,t4,Low,3,R2,17,1937,7.8,0,0
44629,t4,Low,3,R2,17,1938,9,0,0
44629,t4,Low,3,R2,17,1939,4.2,0,0
44629,t4,Low,3,R2,17,1940,7.3,0,0
44629,t4,Low,3,R2,17,1941,4.6,0,0
44629,t4,Low,3,R2,17,1942,9.2,1,1
44629,t4,Low,3,R2,17,1943,4.7,0,0
44629,t4,Low,3,R2,17,1944,7.6,0,0
44629,t4,Low,3,R2,17,1945,9.7,1,1
44629,t4,Low,3,R2,17,1946,7,0,0
44629,t4,Low,3,R2,17,1947,6.2,0,0
44629,t4,Low,3,R2,17,1948,10,1,1
44629,t4,Low,3,R2,17,1949,6.7,1,1
44629,t4,Low,3,R3,18,1950,6.2,0,0
44629,t4,Low,3,R3,18,1951,7,0,0
44629,t4,Low,3,R3,18,1952,8.2,0,0
44629,t4,Low,3,R3,18,1953,9.8,0,0
44629,t4,Low,3,R3,18,1954,15.4,1,1
44629,t4,Low,3,R3,18,1955,6.2,0,0
44629,t4,Low,3,R3,18,1956,8.6,0,0
44629,t4,Low,3,R3,18,1957,6.5,0,0
44629,t4,Low,3,R3,18,1958,7.4,1,1
44629,t4,Low,3,R3,18,1959,9,1,1
44629,t4,Low,3,R3,18,1960,15.4,1,1
44629,t4,Low,3,R3,18,1961,13.4,1,1
44629,t4,Low,3,R3,18,1962,12.1,0,0
44629,t4,Low,3,R3,18,1963,8.3,1,1
44629,t4,Low,3,R3,18,1964,7.1,0,0
44629,t4,Low,3,R3,18,1965,3.7,1,1
44629,t4,Low,3,R3,18,1966,12,0,0
44629,t4,Low,3,R3,18,1967,8.1,1,1
44629,t4,Low,3,R3,18,1968,9.9,0,0
44629,t4,Low,3,R3,18,1969,5.6,0,0
44629,t4,High,1,R1,19,1970,4.5,2,1
44629,t4,High,1,R1,19,1971,6.4,0,0
44629,t4,High,1,R1,19,1972,9.2,1,1
44629,t4,High,1,R1,19,1973,10.3,0,0
44629,t4,High,1,R1,19,1974,11,0,0
44629,t4,High,1,R1,19,1975,12.6,0,0
44629,t4,High,1,R1,19,1976,3.8,0,0
44629,t4,High,1,R1,19,1977,13.3,0,0
44629,t4,High,1,R1,19,1978,9.4,0,0
44629,t4,High,1,R1,19,1979,5.3,0,0
44629,t4,High,1,R1,19,1980,6.2,1,1
44629,t4,High,1,R1,19,1981,14.7,1,1
44629,t4,High,1,R1,19,1982,12.3,1,1
44629,t4,High,1,R1,19,1983,5,3,1
44629,t4,High,1,R1,19,1984,7,1,1
44629,t4,High,1,R1,19,1985,2.8,0,0
44629,t4,High,1,R1,19,1986,4.3,1,1
44629,t4,High,1,R1,19,1987,2.5,0,0
44629,t4,High,1,R1,19,1988,2.8,0,0
44629,t4,High,1,R1,19,1989,3,0,0
44629,t4,High,1,R2,20,1990,9.7,0,0
44629,t4,High,1,R2,20,1991,11.1,1,1
44629,t4,High,1,R2,20,1992,14.4,1,1
44629,t4,High,1,R2,20,1993,9,0,0
44629,t4,High,1,R2,20,1994,9.9,1,1
44629,t4,High,1,R2,20,1995,6.2,0,0
44629,t4,High,1,R2,20,1996,7.2,1,1
44629,t4,High,1,R2,20,1997,11,0,0
44629,t4,High,1,R2,20,1998,6.9,1,1
44629,t4,High,1,R2,20,1999,5,0,0
44629,t4,High,1,R2,20,2000,8.5,0,0
44629,t4,High,1,R2,20,2001,11.1,0,0
44629,t4,High,1,R2,20,2002,3.5,0,0
44629,t4,High,1,R2,20,2003,5.8,1,1
44629,t4,High,1,R2,20,2004,13.1,1,1
44629,t4,High,1,R2,20,2005,5.3,0,0
44629,t4,High,1,R3,21,2006,6.1,1,1
44629,t4,High,1,R3,21,2007,12.6,0,0
44629,t4,High,1,R3,21,2008,13.4,1,1
44629,t4,High,1,R3,21,2009,11,1,1
44629,t4,High,1,R3,21,2010,13.4,1,1
44629,t4,High,1,R3,21,2011,10.6,0,0
44629,t4,High,1,R3,21,2012,8.1,1,1
44629,t4,High,1,R3,21,2013,10.6,1,1
44629,t4,High,1,R3,21,2014,4.7,0,0
44629,t4,High,1,R3,21,2015,5.1,0,0
44629,t4,High,1,R3,21,2016,10.6,1,1
44629,t4,High,1,R3,21,2017,10.9,1,1
44629,t4,High,1,R3,21,2018,5.8,0,0
44629,t4,High,1,R3,21,2019,12,1,1
44629,t4,High,1,R3,21,2020,4,0,0
44629,t4,High,1,R3,21,2021,5.5,0,0
44629,t4,High,1,R3,21,2022,4.1,0,0
44629,t4,High,2,R1,22,2023,6.6,0,0
44629,t4,High,2,R1,22,2024,4.6,1,1
44629,t4,High,2,R1,22,2025,8.5,1,1
44629,t4,High,2,R1,22,2026,5.3,0,0
44629,t4,High,2,R1,22,2027,10.1,0,0
44629,t4,High,2,R1,22,2028,8.8,1,1
44629,t4,High,2,R1,22,2029,6.6,1,1
44629,t4,High,2,R1,22,2030,5.3,0,0
44629,t4,High,2,R1,22,2031,8.2,1,1
44629,t4,High,2,R1,22,2032,8,1,1
44629,t4,High,2,R1,22,2033,9.3,1,1
44629,t4,High,2,R1,22,2034,13.6,0,0
44629,t4,High,2,R1,22,2035,12.9,0,0
44629,t4,High,2,R1,22,2036,5.9,0,0
44629,t4,High,2,R1,22,2037,12.8,1,1
44629,t4,High,2,R1,22,2038,9.8,1,1
44629,t4,High,2,R1,22,2039,5.8,0,0
44629,t4,High,2,R1,22,2040,5.9,1,1
44629,t4,High,2,R1,22,2041,5.7,1,1
44629,t4,High,2,R1,22,2042,5.1,0,0
44629,t4,High,2,R2,23,2043,4.9,1,1
44629,t4,High,2,R2,23,2044,9.7,1,1
44629,t4,High,2,R2,23,2045,7.2,0,0
44629,t4,High,2,R2,23,2046,8.7,1,1
44629,t4,High,2,R2,23,2047,8,0,0
44629,t4,High,2,R2,23,2048,13,1,1
44629,t4,High,2,R2,23,2049,11.9,1,1
44629,t4,High,2,R2,23,2050,10.8,1,1
44629,t4,High,2,R2,23,2051,7.3,0,0
44629,t4,High,2,R2,23,2052,11.7,0,0
44629,t4,High,2,R2,23,2053,10.3,0,0
44629,t4,High,2,R2,23,2054,8.3,1,1
44629,t4,High,2,R2,23,2055,8.3,0,0
44629,t4,High,2,R2,23,2056,6.7,0,0
44629,t4,High,2,R2,23,2057,9,1,1
44629,t4,High,2,R2,23,2058,9.9,0,0
44629,t4,High,2,R2,23,2059,14.9,0,0
44629,t4,High,2,R2,23,2060,6.6,0,0
44629,t4,High,2,R2,23,2061,6.8,1,1
44629,t4,High,2,R2,23,2062,7,1,1
44629,t4,High,2,R3,24,2063,8.5,0,0
44629,t4,High,2,R3,24,2064,7.4,1,1
44629,t4,High,2,R3,24,2065,7.9,1,1
44629,t4,High,2,R3,24,2066,9.9,1,1
44629,t4,High,2,R3,24,2067,6.7,0,0
44629,t4,High,2,R3,24,2068,8.6,0,0
44629,t4,High,2,R3,24,2069,8.1,0,0
44629,t4,High,2,R3,24,2070,8.4,0,0
44629,t4,High,2,R3,24,2071,6,0,0
44629,t4,High,2,R3,24,2072,8.2,2,1
44629,t4,High,2,R3,24,2073,7.8,1,1
44629,t4,High,2,R3,24,2074,8,0,0
44629,t4,High,2,R3,24,2075,10.1,1,1
44629,t4,High,2,R3,24,2076,5.8,1,1
44629,t4,High,2,R3,24,2077,14.7,2,1
44629,t4,High,2,R3,24,2078,8.4,0,0
44629,t4,High,2,R3,24,2079,6.4,1,1
44629,t4,High,2,R3,24,2080,5.7,1,1
44629,t4,High,2,R3,24,2081,7.6,0,0
44629,t4,High,2,R3,24,2082,7.3,1,1
44629,t4,High,3,R1,25,2083,10.8,0,0
44629,t4,High,3,R1,25,2084,7.6,1,1
44629,t4,High,3,R1,25,2085,13.6,0,0
44629,t4,High,3,R1,25,2086,9.3,0,0
44629,t4,High,3,R1,25,2087,10.7,0,0
44629,t4,High,3,R1,25,2088,7.4,1,1
44629,t4,High,3,R1,25,2089,12.9,1,1
44629,t4,High,3,R1,25,2090,7.8,1,1
44629,t4,High,3,R1,25,2091,8.5,0,0
44629,t4,High,3,R1,25,2092,5.5,1,1
44629,t4,High,3,R1,25,2093,4.7,1,1
44629,t4,High,3,R1,25,2094,5.3,0,0
44629,t4,High,3,R1,25,2095,6.5,1,1
44629,t4,High,3,R1,25,2096,9.7,1,1
44629,t4,High,3,R1,25,2097,4.9,0,0
44629,t4,High,3,R1,25,2098,5.7,1,1
44629,t4,High,3,R1,25,2099,12.6,0,0
44629,t4,High,3,R1,25,2100,13.2,0,0
44629,t4,High,3,R1,25,2101,5.6,1,1
44629,t4,High,3,R1,25,2102,8,1,1
44629,t4,High,3,R2,26,2103,6.1,0,0
44629,t4,High,3,R2,26,2104,6.4,1,1
44629,t4,High,3,R2,26,2105,9.2,1,1
44629,t4,High,3,R2,26,2106,10.5,1,1
44629,t4,High,3,R2,26,2107,5.8,0,0
44629,t4,High,3,R2,26,2108,12.5,0,0
44629,t4,High,3,R2,26,2109,6.8,1,1
44629,t4,High,3,R2,26,2110,5.2,0,0
44629,t4,High,3,R2,26,2111,6.9,1,1
44629,t4,High,3,R2,26,2112,7.4,1,1
44629,t4,High,3,R2,26,2113,8.7,1,1
44629,t4,High,3,R2,26,2114,9.4,1,1
44629,t4,High,3,R2,26,2115,5.7,1.5,1
44629,t4,High,3,R2,26,2116,6.5,1,1
44629,t4,High,3,R2,26,2117,5,0,0
44629,t4,High,3,R2,26,2118,9.8,0,0
44629,t4,High,3,R2,26,2119,6.6,0,0
44629,t4,High,3,R2,26,2120,7,1,1
44629,t4,High,3,R2,26,2121,6.8,1,1
44629,t4,High,3,R2,26,2122,6.6,1,1
44629,t4,High,3,R3,27,2123,12.1,0,0
44629,t4,High,3,R3,27,2124,6,1,1
44629,t4,High,3,R3,27,2125,5,1,1
44629,t4,High,3,R3,27,2126,8.6,0,0
44629,t4,High,3,R3,27,2127,7.8,1,1
44629,t4,High,3,R3,27,2128,5.9,1,1
44629,t4,High,3,R3,27,2129,5.9,1,1
44629,t4,High,3,R3,27,2130,6.5,0,0
44629,t4,High,3,R3,27,2131,6.7,1,1
44629,t4,High,3,R3,27,2132,8.9,1,1
44629,t4,High,3,R3,27,2133,5.8,0,0
44629,t4,High,3,R3,27,2134,7.3,0,0
44629,t4,High,3,R3,27,2135,4.5,1,1
44629,t4,High,3,R3,27,2136,8.2,1,1
44629,t4,High,3,R3,27,2137,8.6,0,0
44629,t4,High,3,R3,27,2138,6.6,0,0
44629,t4,High,3,R3,27,2139,10.2,0,0
44629,t4,High,3,R3,27,2140,6.3,1,1
44629,t4,High,3,R3,27,2141,6.1,1,1
44629,t4,High,3,R3,27,2142,7.7,1,1
