Date,Time,Light,SD,Rep,NewRep,ID,Weight,Severity,Presence
44622,t3,Low,4,R3,3,656,23.5,0,0
44622,t3,Low,4,R3,3,657,12.7,0,0
44622,t3,Low,5,R1,4,658,18.8,0,0
44622,t3,Low,5,R1,4,659,19,0,0
44622,t3,Low,5,R1,4,660,5.8,0,0
44622,t3,Low,5,R1,4,661,8.1,0,0
44622,t3,Low,5,R1,4,662,19.9,0,0
44622,t3,Low,5,R1,4,663,16.9,0,0
44622,t3,Low,5,R1,4,664,19.1,0,0
44622,t3,Low,5,R1,4,665,14,1,1
44622,t3,Low,5,R1,4,666,15.1,0,0
44622,t3,Low,5,R1,4,667,14.4,1,1
44622,t3,Low,5,R1,4,668,15,0,0
44622,t3,Low,5,R1,4,669,6,0,0
44622,t3,Low,5,R1,4,670,7.9,0,0
44622,t3,Low,5,R1,4,671,14.7,0,0
44622,t3,Low,5,R1,4,672,15.1,1,1
44622,t3,Low,5,R1,4,673,11.7,1,1
44622,t3,Low,5,R1,4,674,17.8,0,0
44622,t3,Low,5,R2,5,675,23.2,0,0
44622,t3,Low,5,R2,5,676,13.7,0,0
44622,t3,Low,5,R2,5,677,21.7,0,0
44622,t3,Low,5,R2,5,678,4.8,0,0
44622,t3,Low,5,R2,5,679,18,0,0
44622,t3,Low,5,R2,5,680,24.8,0,0
44622,t3,Low,5,R2,5,681,9.9,1,1
44622,t3,Low,5,R2,5,682,10.7,0,0
44622,t3,Low,5,R2,5,683,14.3,0,0
44622,t3,Low,5,R2,5,684,6.5,0,0
44622,t3,Low,5,R2,5,685,14,0,0
44622,t3,Low,5,R2,5,686,18.6,0,0
44622,t3,Low,5,R2,5,687,25.9,0,0
44622,t3,Low,5,R2,5,688,12.1,0,0
44622,t3,Low,5,R2,5,689,23.9,0,0
44622,t3,Low,5,R2,5,690,10.7,1,1
44622,t3,Low,5,R3,6,691,6.3,0,0
44622,t3,Low,5,R3,6,692,16.8,0,0
44622,t3,Low,5,R3,6,693,6.1,0,0
44622,t3,Low,5,R3,6,694,10.5,0,0
44622,t3,Low,5,R3,6,695,11.7,0,0
44622,t3,Low,5,R3,6,696,13.3,0,0
44622,t3,Low,5,R3,6,697,13.4,0,0
44622,t3,Low,5,R3,6,698,15.6,0,0
44622,t3,Low,5,R3,6,699,15.4,0,0
44622,t3,Low,5,R3,6,700,12,0,0
44622,t3,Low,5,R3,6,701,12,1,1
44622,t3,Low,5,R3,6,702,19.5,0,0
44622,t3,Low,5,R3,6,703,12.9,0,0
44622,t3,Low,5,R3,6,704,19.7,1,1
44622,t3,Low,5,R3,6,705,16.4,0,0
44622,t3,Low,5,R3,6,706,20.5,0,0
44622,t3,Low,5,R3,6,707,12.6,0,0
44622,t3,Low,5,R3,6,708,8.4,0,0
44622,t3,Low,6,R1,7,709,13,0,0
44622,t3,Low,6,R1,7,710,17,0,0
44622,t3,Low,6,R1,7,711,11.4,0,0
44622,t3,Low,6,R1,7,712,14,0,0
44622,t3,Low,6,R1,7,713,15,0,0
44622,t3,Low,6,R1,7,714,8.5,0,0
44622,t3,Low,6,R1,7,715,13.9,1,1
44622,t3,Low,6,R1,7,716,19.8,0,0
44622,t3,Low,6,R1,7,717,14.9,0,0
44622,t3,Low,6,R1,7,718,9.2,0,0
44622,t3,Low,6,R1,7,719,10.7,0,0
44622,t3,Low,6,R1,7,720,7.4,0,0
44622,t3,Low,6,R1,7,721,10.3,0,0
44622,t3,Low,6,R1,7,722,14.7,0,0
44622,t3,Low,6,R1,7,723,13,0,0
44622,t3,Low,6,R1,7,724,12.6,0,0
44622,t3,Low,6,R1,7,725,12.7,0,0
44622,t3,Low,6,R1,7,726,20.2,0,0
44622,t3,Low,6,R1,7,727,11.7,0,0
44622,t3,Low,6,R1,7,728,11.5,0,0
44622,t3,Low,6,R1,7,729,12.3,1,1
44622,t3,Low,6,R1,7,730,13.8,0,0
44622,t3,Low,6,R1,7,731,12,0,0
44622,t3,Low,6,R1,7,732,9.3,0,0
44622,t3,Low,6,R1,7,733,9.8,0,0
44622,t3,Low,6,R2,8,734,6.5,0,0
44622,t3,Low,6,R2,8,735,11.7,1,1
44622,t3,Low,6,R2,8,736,9.1,0,0
44622,t3,Low,6,R2,8,737,11.5,0,0
44622,t3,Low,6,R2,8,738,9.4,0,0
44622,t3,Low,6,R2,8,739,20.4,0,0
44622,t3,Low,6,R2,8,740,10.8,0,0
44622,t3,Low,6,R2,8,741,13.2,0,0
44622,t3,Low,6,R2,8,742,14.1,0,0
44622,t3,Low,6,R2,8,743,17.7,0,0
44622,t3,Low,6,R2,8,744,12.2,0,0
44622,t3,Low,6,R2,8,745,18,0,0
44622,t3,Low,6,R2,8,746,12.1,0,0
44622,t3,Low,6,R2,8,747,13.8,1,1
44622,t3,Low,6,R2,8,748,8.5,0,0
44622,t3,Low,6,R2,8,749,11.2,0,0
44622,t3,Low,6,R2,8,750,9.2,0,0
44622,t3,Low,6,R2,8,751,9.5,1,1
44622,t3,Low,6,R2,8,752,9,1,1
44622,t3,Low,6,R2,8,753,17.2,0,0
44622,t3,Low,6,R2,8,754,22.1,0,0
44622,t3,Low,6,R2,8,755,16.6,0,0
44622,t3,Low,6,R2,8,756,12.3,1,1
44622,t3,Low,6,R2,8,757,20.2,0,0
44622,t3,Low,6,R2,8,758,14.8,0,0
44622,t3,Low,6,R3,9,759,10,0,0
44622,t3,Low,6,R3,9,760,11,0,0
44622,t3,Low,6,R3,9,761,13.4,0,0
44622,t3,Low,6,R3,9,762,15.8,1,1
44622,t3,Low,6,R3,9,763,14.3,0,0
44622,t3,Low,6,R3,9,764,20.6,0,0
44622,t3,Low,6,R3,9,765,16.4,0,0
44622,t3,Low,6,R3,9,766,15,0,0
44622,t3,Low,6,R3,9,767,12,1,1
44622,t3,Low,6,R3,9,768,8.4,0,0
44622,t3,Low,6,R3,9,769,11.4,0,0
44622,t3,Low,6,R3,9,770,7.2,0,0
44622,t3,Low,6,R3,9,771,14.4,0,0
44622,t3,Low,6,R3,9,772,14.9,0,0
44622,t3,Low,6,R3,9,773,10.3,1,1
44622,t3,Low,6,R3,9,774,12.4,0,0
44622,t3,Low,6,R3,9,775,18.2,0,0
44622,t3,Low,6,R3,9,776,19.6,0,0
44622,t3,Low,6,R3,9,777,22.5,0,0
44622,t3,Low,6,R3,9,778,9.5,0,0
44622,t3,Low,6,R3,9,779,9.4,1,1
44622,t3,Low,6,R3,9,780,14,0,0
44622,t3,Low,6,R3,9,781,11.7,0,0
44622,t3,Low,6,R3,9,782,12.9,0,0
44622,t3,Low,6,R3,9,783,17.6,0,0
44622,t3,High,4,R1,10,784,15,0,0
44622,t3,High,4,R1,10,785,14.3,0,0
44622,t3,High,4,R1,10,786,19.7,0,0
44622,t3,High,4,R1,10,787,22.6,0,0
44622,t3,High,4,R1,10,788,14.1,0,0
44622,t3,High,4,R1,10,789,6.2,0,0
44622,t3,High,4,R1,10,790,12.1,0,0
44622,t3,High,4,R1,10,791,11.8,0,0
44622,t3,High,4,R1,10,792,16,0,0
44622,t3,High,4,R1,10,793,19.8,0,0
44622,t3,High,4,R2,11,794,12.3,0,0
44622,t3,High,4,R2,11,795,21.5,0,0
44622,t3,High,4,R2,11,796,14.4,1,1
44622,t3,High,4,R2,11,797,20.3,0,0
44622,t3,High,4,R2,11,798,17.8,0,0
44622,t3,High,4,R2,11,799,10,0,0
44622,t3,High,4,R2,11,800,12.1,0,0
44622,t3,High,4,R2,11,801,15.3,0,0
44622,t3,High,4,R2,11,802,27.9,2,1
44622,t3,High,4,R3,12,803,12.7,0,0
44622,t3,High,4,R3,12,804,11.8,0,0
44622,t3,High,4,R3,12,805,11.5,0,0
44622,t3,High,4,R3,12,806,14.8,0,0
44622,t3,High,4,R3,12,807,10,0,0
44622,t3,High,4,R3,12,808,19.9,0,0
44622,t3,High,4,R3,12,809,9.1,0,0
44622,t3,High,4,R3,12,810,19.8,1,1
44622,t3,High,4,R3,12,811,24.8,0,0
44622,t3,High,4,R3,12,812,21.1,0,0
44622,t3,High,5,R1,13,813,19,0,0
44622,t3,High,5,R1,13,814,20.2,0,0
44622,t3,High,5,R1,13,815,13,0,0
44622,t3,High,5,R1,13,816,14.9,0,0
44622,t3,High,5,R1,13,817,14.2,0,0
44622,t3,High,5,R1,13,818,16.2,0,0
44622,t3,High,5,R1,13,819,10.8,0,0
44622,t3,High,5,R1,13,820,14.2,0,0
44622,t3,High,5,R1,13,821,16.9,0,0
44622,t3,High,5,R1,13,822,9.9,0,0
44622,t3,High,5,R1,13,823,10.3,0,0
44622,t3,High,5,R1,13,824,9.3,0,0
44622,t3,High,5,R1,13,825,14.9,0,0
44622,t3,High,5,R1,13,826,7.7,0,0
44622,t3,High,5,R1,13,827,15.2,0,0
44622,t3,High,5,R1,13,828,11.6,0,0
44622,t3,High,5,R1,13,829,15,0,0
44622,t3,High,5,R1,13,830,18.3,0,0
44622,t3,High,5,R2,14,831,11.1,0,0
44622,t3,High,5,R2,14,832,13.2,0,0
44622,t3,High,5,R2,14,833,13.7,0,0
44622,t3,High,5,R2,14,834,20,0,0
44622,t3,High,5,R2,14,835,16.3,0,0
44622,t3,High,5,R2,14,836,21.2,0,0
44622,t3,High,5,R2,14,837,13,0,0
44622,t3,High,5,R2,14,838,11.1,0,0
44622,t3,High,5,R2,14,839,22.2,0,0
44622,t3,High,5,R2,14,840,15.9,0,0
44622,t3,High,5,R2,14,841,11.9,0,0
44622,t3,High,5,R2,14,842,26.3,0,0
44622,t3,High,5,R2,14,843,16,0,0
44622,t3,High,5,R2,14,844,14.4,0,0
44622,t3,High,5,R2,14,845,10.1,0,0
44622,t3,High,5,R3,15,846,10.6,0,0
44622,t3,High,5,R3,15,847,23.7,0,0
44622,t3,High,5,R3,15,848,12.4,0,0
44622,t3,High,5,R3,15,849,23.6,0,0
44622,t3,High,5,R3,15,850,19.8,0,0
44622,t3,High,5,R3,15,851,21.9,0,0
44622,t3,High,5,R3,15,852,29.4,0,0
44622,t3,High,5,R3,15,853,12.2,0,0
44622,t3,High,5,R3,15,854,21.3,1,1
44622,t3,High,5,R3,15,855,23.4,0,0
44622,t3,High,5,R3,15,856,21.4,0,0
44622,t3,High,5,R3,15,857,13.4,0,0
44622,t3,High,5,R3,15,858,14.7,0,0
44622,t3,High,6,R1,16,859,13.8,0,0
44622,t3,High,6,R1,16,860,9.8,0,0
44622,t3,High,6,R1,16,861,21,0,0
44622,t3,High,6,R1,16,862,29.6,0,0
44622,t3,High,6,R1,16,863,9.8,0,0
44622,t3,High,6,R1,16,864,12.2,0,0
44622,t3,High,6,R1,16,865,7.7,0,0
44622,t3,High,6,R1,16,866,13.8,0,0
44622,t3,High,6,R1,16,867,28.9,0,0
44622,t3,High,6,R1,16,868,28.3,0,0
44622,t3,High,6,R1,16,869,17.1,0,0
44622,t3,High,6,R1,16,870,16,0,0
44622,t3,High,6,R1,16,871,16.8,0,0
44622,t3,High,6,R1,16,872,14.2,1,1
44622,t3,High,6,R1,16,873,10.5,0,0
44622,t3,High,6,R1,16,874,12.5,0,0
44622,t3,High,6,R1,16,875,11.5,0,0
44622,t3,High,6,R1,16,876,20.4,0,0
44622,t3,High,6,R1,16,877,11.1,0,0
44622,t3,High,6,R1,16,878,14.9,0,0
44622,t3,High,6,R2,17,879,12.8,0,0
44622,t3,High,6,R2,17,880,13.3,0,0
44622,t3,High,6,R2,17,881,22.5,0,0
44622,t3,High,6,R2,17,882,19.6,0,0
44622,t3,High,6,R2,17,883,19.5,0,0
44622,t3,High,6,R2,17,884,14.8,0,0
44622,t3,High,6,R2,17,885,12.9,1,1
44622,t3,High,6,R2,17,886,11.4,0,0
44622,t3,High,6,R2,17,887,21.2,0,0
44622,t3,High,6,R2,17,888,9.4,1,1
44622,t3,High,6,R2,17,889,6.8,0,0
44622,t3,High,6,R2,17,890,13.1,0,0
44622,t3,High,6,R2,17,891,17.7,0,0
44622,t3,High,6,R2,17,892,21.1,0,0
44622,t3,High,6,R2,17,893,19.5,2,1
44622,t3,High,6,R2,17,894,16.2,0,0
44622,t3,High,6,R2,17,895,15.8,0,0
44622,t3,High,6,R2,17,896,18,0,0
44622,t3,High,6,R2,17,897,18.8,0,0
44622,t3,High,6,R2,17,898,17.7,0,0
44622,t3,High,6,R3,18,899,19,0,0
44622,t3,High,6,R3,18,900,6.2,0,0
44622,t3,High,6,R3,18,901,16,0,0
44622,t3,High,6,R3,18,902,15.1,1,1
44622,t3,High,6,R3,18,903,10.9,1,1
44622,t3,High,6,R3,18,904,15.3,0,0
44622,t3,High,6,R3,18,905,13.1,0,0
44622,t3,High,6,R3,18,906,8.6,0,0
44622,t3,High,6,R3,18,907,18.4,0,0
44622,t3,High,6,R3,18,908,17.2,0,0
44622,t3,High,6,R3,18,909,14.4,1,1
44622,t3,High,6,R3,18,910,20.7,0,0
44622,t3,High,6,R3,18,911,20.8,1,1
44622,t3,High,6,R3,18,912,24.5,0,0
44622,t3,High,6,R3,18,913,21.4,0,0
44622,t3,High,6,R3,18,914,23.3,0,0
44622,t3,High,6,R3,18,915,11.2,0,0
44622,t3,High,6,R3,18,916,10.1,1,1
44622,t3,High,6,R3,18,917,8.6,0,0
44622,t3,High,6,R3,18,918,25.9,0,0
44636,t4,Low,4,R1,1,919,36.3,1,1
44636,t4,Low,4,R1,1,920,29.4,0.5,1
44636,t4,Low,4,R1,1,921,37.6,0,0
44636,t4,Low,4,R1,1,922,24.6,0,0
44636,t4,Low,4,R1,1,923,28.8,0,0
44636,t4,Low,4,R2,2,924,25.1,1,1
44636,t4,Low,4,R2,2,925,32.9,0,0
44636,t4,Low,4,R2,2,926,24,0,0
44636,t4,Low,4,R2,2,927,17.2,0,0
44636,t4,Low,4,R2,2,928,21.6,0,0
44636,t4,Low,4,R2,2,929,15.1,0,0
44636,t4,Low,4,R2,2,930,19.1,0,0
44636,t4,Low,4,R3,3,931,32.9,0,0
44636,t4,Low,4,R3,3,932,19.1,0,0
44636,t4,Low,4,R3,3,933,31,0,0
44636,t4,Low,4,R3,3,934,27.1,0,0
44636,t4,Low,4,R3,3,935,23.6,0,0
44636,t4,Low,4,R3,3,936,17.2,0,0
44636,t4,Low,5,R1,4,937,25.5,0,0
44636,t4,Low,5,R1,4,938,21.2,1,1
44636,t4,Low,5,R1,4,939,24.2,0,0
44636,t4,Low,5,R1,4,940,20.9,0,0
44636,t4,Low,5,R1,4,941,25.7,0,0
44636,t4,Low,5,R1,4,942,16.2,0.5,1
44636,t4,Low,5,R1,4,943,19.2,0,0
44636,t4,Low,5,R1,4,944,18.8,0.5,1
44636,t4,Low,5,R1,4,945,26.1,0,0
44636,t4,Low,5,R1,4,946,22.8,0,0
44636,t4,Low,5,R1,4,947,24.3,0,0
44636,t4,Low,5,R1,4,948,19.8,1,1
44636,t4,Low,5,R2,5,949,32.6,0,0
44636,t4,Low,5,R2,5,950,35,0,0
44636,t4,Low,5,R2,5,951,23.9,0,0
44636,t4,Low,5,R2,5,952,13.2,0,0
44636,t4,Low,5,R2,5,953,30.6,0,0
44636,t4,Low,5,R2,5,954,31.7,0,0
44636,t4,Low,5,R2,5,955,29.4,0,0
44636,t4,Low,5,R2,5,956,20.9,0,0
44636,t4,Low,5,R2,5,957,25.9,0,0
44636,t4,Low,5,R2,5,958,19.1,0,0
44636,t4,Low,5,R3,6,959,16.1,0,0
44636,t4,Low,5,R3,6,960,21.7,0,0
44636,t4,Low,5,R3,6,961,16.4,0.5,1
44636,t4,Low,5,R3,6,962,17.1,0.5,1
44636,t4,Low,5,R3,6,963,12.5,0,0
44636,t4,Low,5,R3,6,964,20.9,0,0
44636,t4,Low,5,R3,6,965,21.8,0,0
44636,t4,Low,5,R3,6,966,26,0,0
44636,t4,Low,5,R3,6,967,16.1,0,0
44636,t4,Low,5,R3,6,968,25.3,0.5,1
44636,t4,Low,5,R3,6,969,20.8,0,0
44636,t4,Low,5,R3,6,970,16.9,0,0
44636,t4,Low,5,R3,6,971,24.8,0,0
44636,t4,Low,6,R1,7,972,11.4,0,0
44636,t4,Low,6,R1,7,973,15,0,0
44636,t4,Low,6,R1,7,974,10.5,0,0
44636,t4,Low,6,R1,7,975,17.7,0,0
44636,t4,Low,6,R1,7,976,22.4,0,0
44636,t4,Low,6,R1,7,977,16.1,0,0
44636,t4,Low,6,R1,7,978,12.7,0,0
44636,t4,Low,6,R1,7,979,19.7,0,0
44636,t4,Low,6,R1,7,980,15,0,0
44636,t4,Low,6,R1,7,981,16.3,0,0
44636,t4,Low,6,R1,7,982,27.6,0,0
44636,t4,Low,6,R1,7,983,17.1,0,0
44636,t4,Low,6,R1,7,984,17.8,0,0
44636,t4,Low,6,R1,7,985,16.6,0,0
44636,t4,Low,6,R1,7,986,11.9,0,0
44636,t4,Low,6,R1,7,987,18.3,0,0
44636,t4,Low,6,R1,7,988,27.7,0,0
44636,t4,Low,6,R1,7,989,18.3,0,0
44636,t4,Low,6,R1,7,990,19.9,0,0
44636,t4,Low,6,R1,7,991,16.4,0,0
44636,t4,Low,6,R2,8,992,16.6,0,0
44636,t4,Low,6,R2,8,993,8.6,1,1
44636,t4,Low,6,R2,8,994,17,0,0
44636,t4,Low,6,R2,8,995,13.8,0,0
44636,t4,Low,6,R2,8,996,22.1,0,0
44636,t4,Low,6,R2,8,997,9.4,1,1
44636,t4,Low,6,R2,8,998,15.4,0,0
44636,t4,Low,6,R2,8,999,13.6,1,1
44636,t4,Low,6,R2,8,1000,16.5,0,0
44636,t4,Low,6,R2,8,1001,22.9,1,1
44636,t4,Low,6,R2,8,1002,22.7,0,0
44636,t4,Low,6,R2,8,1003,14.8,1.5,1
44636,t4,Low,6,R2,8,1004,22.9,0,0
44636,t4,Low,6,R2,8,1005,19.1,0,0
44636,t4,Low,6,R2,8,1006,11.8,0,0
44636,t4,Low,6,R2,8,1007,30.2,0,0
44636,t4,Low,6,R2,8,1008,27.1,0,0
44636,t4,Low,6,R2,8,1009,27.7,0,0
44636,t4,Low,6,R3,9,1010,18.5,0,0
44636,t4,Low,6,R3,9,1011,17,0,0
44636,t4,Low,6,R3,9,1012,9.7,0.5,1
44636,t4,Low,6,R3,9,1013,30.4,0,0
44636,t4,Low,6,R3,9,1014,22.1,0,0
44636,t4,Low,6,R3,9,1015,20.2,0,0
44636,t4,Low,6,R3,9,1016,16.2,1,1
44636,t4,Low,6,R3,9,1017,16.8,0,0
44636,t4,Low,6,R3,9,1018,17.3,0,0
44636,t4,Low,6,R3,9,1019,25.2,0.5,1
44636,t4,Low,6,R3,9,1020,13,0.5,1
44636,t4,Low,6,R3,9,1021,18.9,1,1
44636,t4,Low,6,R3,9,1022,25.9,0,0
44636,t4,Low,6,R3,9,1023,25.5,0,0
44636,t4,Low,6,R3,9,1024,24.6,0,0
44636,t4,Low,6,R3,9,1025,20,0,0
44636,t4,Low,6,R3,9,1026,14.6,0,0
44636,t4,Low,6,R3,9,1027,20.2,0,0
44636,t4,High,4,R1,10,1028,18.5,1,1
44636,t4,High,4,R1,10,1029,17.6,0,0
44636,t4,High,4,R1,10,1030,15.2,0,0
44636,t4,High,4,R1,10,1031,29.5,0,0
44636,t4,High,4,R1,10,1032,22.3,0,0
44636,t4,High,4,R1,10,1033,26.6,0,0
44636,t4,High,4,R1,10,1034,25.9,0,0
44636,t4,High,4,R2,11,1035,16.3,0,0
44636,t4,High,4,R2,11,1036,24.3,0,0
44636,t4,High,4,R2,11,1037,19.8,0,0
44636,t4,High,4,R2,11,1038,28.1,0,0
44636,t4,High,4,R2,11,1039,21.3,0.5,1
44636,t4,High,4,R2,11,1040,36.4,1,1
44636,t4,High,4,R2,11,1041,18,0,0
44636,t4,High,4,R3,12,1042,16,0,0
44636,t4,High,4,R3,12,1043,26.6,1,1
44636,t4,High,4,R3,12,1044,30.4,0,0
44636,t4,High,4,R3,12,1045,26.7,0,0
44636,t4,High,4,R3,12,1046,26.1,0,0
44636,t4,High,4,R3,12,1047,16.6,0,0
44636,t4,High,4,R3,12,1048,16.3,0,0
44636,t4,High,5,R1,13,1049,21.9,0,0
44636,t4,High,5,R1,13,1050,18.1,0,0
44636,t4,High,5,R1,13,1051,20.5,0,0
44636,t4,High,5,R1,13,1052,23.6,0,0
44636,t4,High,5,R1,13,1053,20.5,0,0
44636,t4,High,5,R1,13,1054,23.6,0,0
44636,t4,High,5,R1,13,1055,19.9,0,0
44636,t4,High,5,R1,13,1056,17,0,0
44636,t4,High,5,R1,13,1057,19.2,0,0
44636,t4,High,5,R1,13,1058,25.6,0,0
44636,t4,High,5,R1,13,1059,19.4,0,0
44636,t4,High,5,R1,13,1060,18.9,0,0
44636,t4,High,5,R2,14,1061,17.8,0,0
44636,t4,High,5,R2,14,1062,21.5,0,0
44636,t4,High,5,R2,14,1063,25.5,0.5,1
44636,t4,High,5,R2,14,1064,16.8,0,0
44636,t4,High,5,R2,14,1065,15.8,0,0
44636,t4,High,5,R2,14,1066,22.1,0,0
44636,t4,High,5,R2,14,1067,36.3,0,0
44636,t4,High,5,R2,14,1068,11.9,0,0
44636,t4,High,5,R2,14,1069,18.5,0,0
44636,t4,High,5,R2,14,1070,19.1,0,0
44636,t4,High,5,R2,14,1071,28.2,0,0
44636,t4,High,5,R2,14,1072,13.2,0,0
44636,t4,High,5,R3,15,1073,36.3,0,0
44636,t4,High,5,R3,15,1074,32.2,1,1
44636,t4,High,5,R3,15,1075,27.2,0,0
44636,t4,High,5,R3,15,1076,25.9,0.5,1
44636,t4,High,5,R3,15,1077,27.1,0,0
44636,t4,High,5,R3,15,1078,29.5,0,0
44636,t4,High,5,R3,15,1079,29.2,0,0
44636,t4,High,5,R3,15,1080,20.6,0,0
44636,t4,High,5,R3,15,1081,27.5,0,0
44636,t4,High,6,R1,16,1082,14.2,0,0
44636,t4,High,6,R1,16,1083,34.3,0,0
44636,t4,High,6,R1,16,1084,23.2,0,0
44636,t4,High,6,R1,16,1085,15.5,0,0
44636,t4,High,6,R1,16,1086,34.9,0,0
44636,t4,High,6,R1,16,1087,36.5,0,0
44636,t4,High,6,R1,16,1088,26,0,0
44636,t4,High,6,R1,16,1089,21.2,1,1
44636,t4,High,6,R1,16,1090,27.2,0,0
44636,t4,High,6,R1,16,1091,17.2,0,0
44636,t4,High,6,R1,16,1092,16.7,0,0
44636,t4,High,6,R1,16,1093,10.3,0,0
44636,t4,High,6,R1,16,1094,20.9,0,0
44636,t4,High,6,R1,16,1095,19.3,0,0
44636,t4,High,6,R1,16,1096,20.9,0,0
44636,t4,High,6,R2,17,1097,20.4,1,1
44636,t4,High,6,R2,17,1098,24.7,0,0
44636,t4,High,6,R2,17,1099,24.7,0,0
44636,t4,High,6,R2,17,1100,16.5,0,0
44636,t4,High,6,R2,17,1101,20.5,0,0
44636,t4,High,6,R2,17,1102,19.9,1,1
44636,t4,High,6,R2,17,1103,13.5,0,0
44636,t4,High,6,R2,17,1104,30.7,0,0
44636,t4,High,6,R2,17,1105,17.9,0,0
44636,t4,High,6,R2,17,1106,25.6,0,0
44636,t4,High,6,R2,17,1107,13,0,0
44636,t4,High,6,R2,17,1108,19.4,0,0
44636,t4,High,6,R2,17,1109,28,0.5,1
44636,t4,High,6,R2,17,1110,17.7,1,1
44636,t4,High,6,R2,17,1111,24.6,0,0
44636,t4,High,6,R2,17,1112,26,0.5,1
44636,t4,High,6,R3,18,1113,19.2,1,1
44636,t4,High,6,R3,18,1114,17.9,0,0
44636,t4,High,6,R3,18,1115,14.4,1,1
44636,t4,High,6,R3,18,1116,23.1,0,0
44636,t4,High,6,R3,18,1117,27.9,0,0
44636,t4,High,6,R3,18,1118,26.2,0.5,1
44636,t4,High,6,R3,18,1119,15.6,1,1
44636,t4,High,6,R3,18,1120,31,0,0
44636,t4,High,6,R3,18,1121,22.9,1,1
44636,t4,High,6,R3,18,1122,27.7,0,0
44636,t4,High,6,R3,18,1123,27.9,0,0
44636,t4,High,6,R3,18,1124,15,0,0
44636,t4,High,6,R3,18,1125,30.8,0,0
44636,t4,High,6,R3,18,1126,24.8,0,0
44636,t4,High,6,R3,18,1127,21.9,0,0
44650,t5,Low,4,R1,1,1128,39.6,0,0
44650,t5,Low,4,R1,1,1129,37.2,1,1
44650,t5,Low,4,R1,1,1130,48,1,1
44650,t5,Low,4,R1,1,1131,37.7,0,0
44650,t5,Low,4,R2,2,1132,44.2,0,0
44650,t5,Low,4,R2,2,1133,33.5,0,0
44650,t5,Low,4,R2,2,1134,32.5,0,0
44650,t5,Low,4,R2,2,1135,27.2,0,0
44650,t5,Low,4,R2,2,1136,29.3,1,1
44650,t5,Low,4,R3,3,1137,46.5,0,0
44650,t5,Low,4,R3,3,1138,25.8,0,0
44650,t5,Low,4,R3,3,1139,37.1,0,0
44650,t5,Low,4,R3,3,1140,31,0,0
44650,t5,Low,4,R3,3,1141,26.3,0,0
44650,t5,Low,5,R1,4,1142,36.1,0,0
44650,t5,Low,5,R1,4,1143,25.4,1,1
44650,t5,Low,5,R1,4,1144,26.3,0,0
44650,t5,Low,5,R1,4,1145,30.4,0,0
44650,t5,Low,5,R1,4,1146,34.6,0,0
44650,t5,Low,5,R1,4,1147,24.6,0.5,1
44650,t5,Low,5,R1,4,1148,36.6,0.5,1
44650,t5,Low,5,R1,4,1149,29.1,1,1
44650,t5,Low,5,R1,4,1150,28.5,1,1
44650,t5,Low,5,R2,5,1151,43.6,0.5,1
44650,t5,Low,5,R2,5,1152,46.7,0,0
44650,t5,Low,5,R2,5,1153,43.1,0,0
44650,t5,Low,5,R2,5,1154,34,0,0
44650,t5,Low,5,R2,5,1155,27,0,0
44650,t5,Low,5,R2,5,1156,48.1,0,0
44650,t5,Low,5,R2,5,1157,30.7,0,0
44650,t5,Low,5,R3,6,1158,29.7,0,0
44650,t5,Low,5,R3,6,1159,25.1,1,1
44650,t5,Low,5,R3,6,1160,28,0,0
44650,t5,Low,5,R3,6,1161,22.9,0,0
44650,t5,Low,5,R3,6,1162,35.2,0,0
44650,t5,Low,5,R3,6,1163,31.8,0,0
44650,t5,Low,5,R3,6,1164,28.2,0,0
44650,t5,Low,5,R3,6,1165,31.5,0,0
44650,t5,Low,5,R3,6,1166,38.6,0,0
44650,t5,Low,6,R1,7,1167,24.9,0,0
44650,t5,Low,6,R1,7,1168,37.1,0,0
44650,t5,Low,6,R1,7,1169,23.3,0,0
44650,t5,Low,6,R1,7,1170,24.8,0,0
44650,t5,Low,6,R1,7,1171,22,0,0
44650,t5,Low,6,R1,7,1172,20.4,0,0
44650,t5,Low,6,R1,7,1173,16.6,0,0
44650,t5,Low,6,R1,7,1174,26.7,0,0
44650,t5,Low,6,R1,7,1175,31.1,0,0
44650,t5,Low,6,R1,7,1176,17.6,0,0
44650,t5,Low,6,R1,7,1177,18.5,0,0
44650,t5,Low,6,R1,7,1178,16.1,0,0
44650,t5,Low,6,R1,7,1179,34.8,0,0
44650,t5,Low,6,R1,7,1180,21.2,0,0
44650,t5,Low,6,R1,7,1181,21.3,0,0
44650,t5,Low,6,R2,8,1182,37,0,0
44650,t5,Low,6,R2,8,1183,22.8,0,0
44650,t5,Low,6,R2,8,1184,28.2,1,1
44650,t5,Low,6,R2,8,1185,19.4,0,0
44650,t5,Low,6,R2,8,1186,28.9,0,0
44650,t5,Low,6,R2,8,1187,40.7,0,0
44650,t5,Low,6,R2,8,1188,19.5,0,0
44650,t5,Low,6,R2,8,1189,17.1,2,1
44650,t5,Low,6,R2,8,1190,18.8,1,1
44650,t5,Low,6,R2,8,1191,33,0,0
44650,t5,Low,6,R2,8,1192,29.4,1,1
44650,t5,Low,6,R2,8,1193,32.3,0,0
44650,t5,Low,6,R2,8,1194,30.3,0,0
44650,t5,Low,6,R3,9,1195,40.6,0,0
44650,t5,Low,6,R3,9,1196,35.2,0,0
